timestamp,views
2023-05-27,4065
2023-05-28,4511
2023-05-29,4731
2023-05-30,5866
2023-05-31,6529
2023-06-01,6416
2023-06-02,6330
2023-06-03,4955
2023-06-04,4831
2023-06-05,6077
2023-06-06,6980
2023-06-07,6585
2023-06-08,6284
2023-06-09,5465
2023-06-10,4341
2023-06-11,4670
2023-06-12,6400
2023-06-13,6323
2023-06-14,7000
2023-06-15,6658
2023-06-16,6134
2023-06-17,4659
2023-06-18,4524
2023-06-19,6187
2023-06-20,6254
2023-06-21,6263
2023-06-22,6155
2023-06-23,5493
2023-06-24,4445
2023-06-25,4191
2023-06-26,5918
2023-06-27,5604
2023-06-28,5356
2023-06-29,5311
2023-06-30,5221
2023-07-01,4663
2023-07-02,4522
2023-07-03,5926
2023-07-04,5386
2023-07-05,6118
2023-07-06,5868
2023-07-07,5608
2023-07-08,4153
2023-07-09,4442
2023-07-10,5668
2023-07-11,6183
2023-07-12,7384
2023-07-13,6236
2023-07-14,5598
2023-07-15,4467
2023-07-16,4380
2023-07-17,6395
2023-07-18,6062
2023-07-19,6245
2023-07-20,6391
2023-07-21,5682
2023-07-22,4820
2023-07-23,4446
2023-07-24,5521
2023-07-25,5874
2023-07-26,6375
2023-07-27,6259
2023-07-28,6258
2023-07-29,4934
2023-07-30,5190
2023-07-31,5804
2023-08-01,5991
2023-08-02,6707
2023-08-03,6095
2023-08-04,5684
2023-08-05,4593
2023-08-06,4186
2023-08-07,5701
2023-08-08,5964
2023-08-09,5055
2023-08-10,5842
2023-08-11,5053
2023-08-12,3745
2023-08-13,4286
2023-08-14,5335
2023-08-15,4478
2023-08-16,5651
2023-08-17,5647
2023-08-18,5496
2023-08-19,4319
2023-08-20,4194
2023-08-21,6278
2023-08-22,5745
2023-08-23,5279
2023-08-24,5218
2023-08-25,5063
2023-08-26,3809
2023-08-27,4167
2023-08-28,5669
2023-08-29,5827
2023-08-30,5388
2023-08-31,5514
2023-09-01,5290
2023-09-02,4282
2023-09-03,4065
2023-09-04,5972
2023-09-05,5491
2023-09-06,5846
2023-09-07,5855
2023-09-08,5480
2023-09-09,4075
2023-09-10,4310
2023-09-11,5502
2023-09-12,5618
2023-09-13,5817
2023-09-14,5961
2023-09-15,5287
2023-09-16,4671
2023-09-17,4410
2023-09-18,5942
2023-09-19,6417
2023-09-20,6148
2023-09-21,6557
2023-09-22,5395
2023-09-23,4522
2023-09-24,4322
2023-09-25,5928
2023-09-26,6316
2023-09-27,5734
2023-09-28,5973
2023-09-29,5246
2023-09-30,4360
2023-10-01,4858
2023-10-02,5913
2023-10-03,5773
2023-10-04,5840
2023-10-05,6176
2023-10-06,6101
2023-10-07,4371
2023-10-08,4208
2023-10-09,5747
2023-10-10,6144
2023-10-11,6286
2023-10-12,6296
2023-10-13,5998
2023-10-14,4515
2023-10-15,4634
2023-10-16,6040
2023-10-17,6184
2023-10-18,5829
2023-10-19,6061
2023-10-20,5486
2023-10-21,4067
2023-10-22,4396
2023-10-23,5571
2023-10-24,5638
2023-10-25,5776
2023-10-26,6094
2023-10-27,5666
2023-10-28,4748
2023-10-29,4499
2023-10-30,6931
2023-10-31,6645
2023-11-01,6790
2023-11-02,7140
2023-11-03,6730
2023-11-04,4964
2023-11-05,4846
2023-11-06,6722
2023-11-07,6917
2023-11-08,6668
2023-11-09,6546
2023-11-10,5514
2023-11-11,4219
2023-11-12,4143
2023-11-13,5490
2023-11-14,6374
2023-11-15,6943
2023-11-16,7079
2023-11-17,6726
2023-11-18,4767
2023-11-19,4863
2023-11-20,7009
2023-11-21,6983
2023-11-22,6920
2023-11-23,7623
2023-11-24,6600
2023-11-25,5208
2023-11-26,5033
2023-11-27,6907
2023-11-28,7587
2023-11-29,7287
2023-11-30,7413
2023-12-01,7063
2023-12-02,5127
2023-12-03,6975
2023-12-04,6501
2023-12-05,7181
2023-12-06,6601
2023-12-07,7484
2023-12-08,6774
2023-12-09,5135
2023-12-10,5203
2023-12-11,7155
2023-12-12,6810
2023-12-13,7070
2023-12-14,8698
2023-12-15,6870
2023-12-16,5108
2023-12-17,12653
2023-12-18,7144
2023-12-19,6706
2023-12-20,6533
2023-12-21,7529
2023-12-22,6211
2023-12-23,4436
2023-12-24,4353
2023-12-25,8355
2023-12-26,5453
2023-12-27,6344
2023-12-28,6667
2023-12-29,5903
2023-12-30,4498
2023-12-31,4016
2024-01-01,4606
